bcr_patient_barcode;dataset;GATA3;PTEN;XBP1;ESR1;MUC1;FN1;GAPDH
LUSC144;LUSC;-2316625;10365;-0.687083333333333;-2,15467E+14;2066;-1676;-0.229083333333333
LUSC145;LUSC;-3830875;0.22;-0.410583333333333;-3,56842E+14;-0.179875;-1708625;-0.31375
LUSC146;LUSC;-368425;0.233857142857143;0.96675;-3,29733E+14;0.855;0.0355416666666667;-0.11
LUSC147;LUSC;-404925;0.528357142857143;-0.246916666666667;-353975;1913;-0.150208333333333;-0.9035
LUSC148;LUSC;-287325;1,09636E+14;0.19025;-239075;0.691875;-0.956833333333333;-0.728416666666667
LUSC149;LUSC;-3950375;-0.425928571428571;0.3645;-3,04492E+14;0.165;-0.479333333333333;-1,00558E+14
LUSC150;LUSC;-474375;0.652357142857143;-0.4975;-4,26542E+14;-138775;-0.946041666666667;-0.340916666666667
LUSC151;LUSC;-3527625;0.601;-2,11183E+14;-4,02133E+14;-0.3775;-2654375;-0.899916666666667
LUSC152;LUSC;-305025;0.435142857142857;-0.802083333333333;-3,20442E+14;-0.627;-229725;-0.00816666666666666
LUSC153;LUSC;-3717625;0.710714285714286;-0.690833333333333;-2,22992E+14;0.613;-0.748833333333333;-0.445416666666667
LUSC154;LUSC;-44215;0.0113571428571428;-0.63825;-35195;0.72175;-1,45454E+14;-0.683166666666667
KIPAN1;KIPAN;-48965;2,08507E+14;0.367333333333333;-3,82667E+14;-1190875;-2,01733E+14;-0.291416666666667
KIPAN2;KIPAN;-425475;1,04114E+14;-0.128583333333333;-2,21083E+14;-0.839625;-1,44783E+14;-0.614583333333333
KIPAN3;KIPAN;-4443625;0.312857142857143;-0.816583333333333;-230325;0.906125;-0.89325;-0.495916666666667
KIPAN4;KIPAN;-4.36;0.651071428571429;-0.284666666666667;-247075;-0.1325;-1,68967E+14;0.00316666666666666
KIPAN5;KIPAN;-5287375;1,12171E+14;-0.73675;-2,68108E+14;-182575;-1747625;-120925
KIPAN6;KIPAN;-5525;0.750142857142857;-116175;-214075;143225;-0.871333333333333;0.118916666666667
KIPAN7;KIPAN;-43695;0.738857142857143;-0.495666666666667;-2,23758E+14;-1336125;-1,31204E+14;-0.968083333333333
KIPAN8;KIPAN;-3594875;-0.136714285714286;-0.865916666666667;-2,78442E+14;149175;0.0809166666666667;0.378833333333333
KIPAN9;KIPAN;-5129625;0.923071428571428;-0.547416666666667;-251325;0.89475;-2,36167E+14;-0.717
KIPAN10;KIPAN;-4889125;1,15764E+14;-111475;-2,11542E+14;-0.509375;-1481;-0.402333333333333
KIPAN11;KIPAN;-4435625;1,16143E+14;-2,12242E+14;-2,67642E+14;1697875;-1,05171E+14;-0.131833333333333
KIPAN12;KIPAN;-4149875;0.877857142857143;-0.474583333333333;-303425;-10445;-1762875;-0.495833333333333
KIPAN13;KIPAN;-4222375;0.831571428571428;-0.708166666666667;-1,87917E+14;-0.403875;-1262125;-0.0832499999999999
KIPAN14;KIPAN;-3789375;1,18721E+14;-1,08983E+14;-22565;-0.5495;-1,39446E+14;-0.0900833333333332
KIPAN15;KIPAN;-502925;-0.157285714285714;-1,28333E+14;-3,73067E+14;1094625;-2748875;-126925
KIPAN16;KIPAN;-4148375;0.670428571428571;-0.532333333333333;-153775;-1240625;-2,35167E+14;-119675
KIPAN17;KIPAN;-41865;0.202428571428571;-0.555416666666667;-1472;-1347875;-2,17917E+14;-0.677083333333333
KIPAN18;KIPAN;-486025;11785;-0.778083333333333;-3,27358E+14;137725;-2,18129E+14;0.1675
KIPAN19;KIPAN;-3693;0.0841428571428571;-1,29042E+14;-2,09517E+14;0.6855;-1,87679E+14;-1,08508E+14
KIPAN20;KIPAN;-3532875;1,18586E+14;-1,16267E+14;-2,01658E+14;0.738625;-1886375;-0.314083333333333
KIPAN21;KIPAN;-4560125;-0.433785714285714;-0.526416666666667;-3357;0.465875;-2,31758E+14;0.375666666666667
KIPAN22;KIPAN;-38975;0.962428571428571;-1,69483E+14;-1,97267E+14;0.272625;-0.383291666666667;0.305583333333333
KIPAN23;KIPAN;-4416125;0.996928571428571;-1.33;-141175;-107125;-0.346125;-0.8185
KIPAN24;KIPAN;-3635625;0.974642857142857;-1233;-1,98183E+14;0.835;-1344625;-0.957583333333333
KIPAN25;KIPAN;-44265;0.676714285714286;-0.795583333333333;-2,77808E+14;-1998;-1,76883E+14;-0.9595
KIPAN26;KIPAN;-412575;1,01036E+14;-0.822083333333333;-160275;-1504625;-2,03054E+14;-0.442416666666667
KIPAN27;KIPAN;-3931375;1,36736E+14;-0.461166666666667;-10725;0.513375;-1,72808E+14;0.133916666666667
KIPAN28;KIPAN;-478675;0.6185;-2,03367E+14;-3,35467E+14;1673375;-3,26479E+14;-140475
KIPAN29;KIPAN;-3803375;1,30129E+14;-0.535333333333333;-1,55858E+14;-0.00475;-0.752;-12305
KIPAN30;KIPAN;-4246375;1,22129E+14;-0.72225;-233775;-0.859125;-0.547208333333333;-0.8965
KIPAN31;KIPAN;-4069375;0.851142857142857;-0.593;-287775;0.80175;-0.962875;0.485583333333333
KIPAN32;KIPAN;-3848;0.871071428571428;0.02075;-193875;0.805;-1,71929E+14;0.158916666666667
KIPAN33;KIPAN;-470675;1,33979E+14;-0.76075;-1,40208E+14;-0.948875;-0.727125;-0.933583333333333
KIPAN34;KIPAN;-4106375;0.766357142857143;-13725;-1,92383E+14;-0.23125;-20215;-0.372833333333333
KIPAN35;KIPAN;-3827375;0.883071428571429;-0.827916666666667;-2,54608E+14;-0.465;-1,42704E+14;-0.535916666666667
KIPAN36;KIPAN;-2936875;-0.373714285714286;-2,77692E+14;-2,46118E+14;-0.56325;-1264;-1,08867E+14
KIPAN37;KIPAN;-4062;-0.322461538461538;-1,07017E+14;-39435;-13785;-2973625;-251325
KIPAN38;KIPAN;-458075;-0.360857142857143;0.379083333333333;-3,64008E+14;0.86825;-2,72646E+14;-1,67742E+14
KIPAN39;KIPAN;-527725;-0.468785714285714;-0.322833333333333;-4,30358E+14;2820375;-3,08021E+14;-1,70208E+14
KIPAN40;KIPAN;-465225;0.831285714285714;-1168;-1,73258E+14;-15785;-1,43846E+14;-0.223833333333333
KIPAN41;KIPAN;-2986625;-0.234;-1,42917E+14;-2,56867E+14;2623625;-2,2949E+14;-1869
KIPAN42;KIPAN;-155275;0.0582857142857143;-1,62733E+14;-3,76858E+14;0.336875;-3,45154E+14;-1,75742E+14
KIPAN43;KIPAN;-353425;0.248785714285714;-0.359;-1,38567E+14;-103225;-2127875;-1,15558E+14
KIPAN44;KIPAN;-4675625;1,40029E+14;-1,73467E+14;-1,62042E+14;-2,11057E+14;-2,65821E+14;-1,04467E+14
KIPAN45;KIPAN;-2034;0.256428571428571;-1.98;-2,85582E+14;0.713875;-2,78071E+14;-133125
KIPAN46;KIPAN;-208825;1,29293E+14;-0.77775;-3,26217E+14;136425;-2,92629E+14;-1,48433E+14
KIPAN47;KIPAN;-4561875;0.889071428571429;-0.93475;-1,73592E+14;0.67525;-0.295;-0.296
KIPAN48;KIPAN;-129425;0.148428571428571;-1135;-2411;1058125;-3,23333E+14;-131525
KIPAN49;KIPAN;-3195125;0.0268571428571429;-0.56675;-2,54317E+14;-0.390625;-2,18527E+14;-0.563
KIPAN50;KIPAN;-3543875;0.430642857142857;-0.874833333333333;-2,62042E+14;-0.21;1,00908E+14;-0.57175
KIPAN51;KIPAN;-3803625;0.752071428571429;-0.472416666666667;-3,40833E+14;-1380625;-2,03758E+14;-0.66375
KIPAN52;KIPAN;-3376375;0.766357142857143;-114175;-1,61867E+14;-0.007375;-1765125;0.114916666666667
KIPAN53;KIPAN;-2951875;0.519;-127925;-2,89908E+14;-1069375;-0.676458333333333;-0.356083333333333
KIPAN54;KIPAN;-314125;0.901857142857143;-0.545416666666667;-2,40383E+14;-0.417875;-1,36833E+14;-1,25858E+14
KIPAN55;KIPAN;-4234125;13055;-0.713083333333333;-3,03708E+14;-1062875;-2,36896E+14;-0.873833333333333
KIPAN56;KIPAN;-428625;1,38693E+14;-0.996583333333333;-249575;-1478375;-1,88692E+14;-0.606666666666667
KIPAN57;KIPAN;-353375;1,08107E+14;-0.83975;-254875;-1078375;-184775;-1,03108E+14
KIPAN58;KIPAN;-4336;1,09171E+14;-0.929333333333333;-2,84567E+14;0.11125;-1,20529E+14;-0.361916666666667
KIPAN59;KIPAN;-3151625;0.790357142857143;-0.804666666666667;-2,14242E+14;0.9605;-1,81479E+14;-0.0178333333333333
KIPAN60;KIPAN;-2827;0.770857142857143;-1,07333E+14;-1,62317E+14;-0.3415;-1,90329E+14;-0.285166666666667
KIPAN61;KIPAN;-3293;1,25357E+14;-16605;-23685;127875;-1,73179E+14;-0.35325
KIPAN62;KIPAN;-3990375;0.479642857142857;-0.599583333333333;-3,06983E+14;-0.470875;-2176375;-0.188166666666667
KIPAN63;KIPAN;-2693125;0.308785714285714;-1824;-2,23133E+14;0.613875;0.535875;0.162416666666667
KIPAN64;KIPAN;-4673625;1,65921E+14;-122425;-2,11208E+14;-1311125;-0.516708333333333;-0.474583333333333
KIPAN65;KIPAN;-2980875;0.177071428571429;-18335;-1,95758E+14;0.811125;-0.612375;0.365166666666667
KIPAN66;KIPAN;-265725;0.400857142857143;0.0564999999999999;-25635;1009875;-1,48829E+14;0.422083333333333
KIPAN67;KIPAN;-355475;-0.568714285714286;-201225;-2,35342E+14;-0.4365;-0.771;0.637666666666667
KIPAN68;KIPAN;-3374;1,11664E+14;-0.925166666666667;-1,76683E+14;-161375;-2,06183E+14;-0.136833333333333
KIPAN69;KIPAN;-2988375;0.878357142857143;-1106;-1,99042E+14;161025;-0.788708333333333;-0.474833333333333
KIPAN70;KIPAN;-3294625;0.760785714285714;-1546;-2,14917E+14;0.02925;-1.38;-0.0545
KIPAN71;KIPAN;-3854;1,50629E+14;-0.766416666666667;-176425;0.917875;-1,52529E+14;-0.381833333333333
KIPAN72;KIPAN;-4219125;1,10436E+14;-0.554083333333333;-22585;0.22075;-174975;0.0939166666666667
KIPAN73;KIPAN;-4122375;-0.387214285714286;-2,63083E+14;-2,55708E+14;-0.7635;0.19125;-1,18442E+14
KIPAN74;KIPAN;-41695;0.716642857142857;0.385583333333333;-455475;-186825;-312725;-11505
KIPAN75;KIPAN;-4356875;1369;-2,67558E+14;-421275;-0.521375;-2,65808E+14;-1,03058E+14
KIPAN76;KIPAN;-3895625;0.926714285714286;-2,86845E+14;-14125;-22192;-3,50767E+14;-1,12192E+14
KIPAN77;KIPAN;-4186125;-0.256642857142857;-28945;-2,72092E+14;0.486625;-3,03592E+14;-1,61892E+14
KIPAN78;KIPAN;-35735;0.579428571428571;-15515;-2,10842E+14;0.6075;-2,29458E+14;-0.814166666666667
KIPAN79;KIPAN;-3,75314E+14;1,22571E+14;-2,89155E+14;-2,56758E+14;0.249125;-2,74354E+14;-2,35658E+14
KIPAN80;KIPAN;-3765;0.977785714285714;-2,11808E+14;-1,76808E+14;-1486125;-2,30446E+14;-1755
KIPAN81;KIPAN;-42545;1,02007E+14;-2,15167E+14;-1,22508E+14;-0.573285714285714;-2,60457E+13;-1,26692E+14
KIPAN82;KIPAN;-0.463875;0.667142857142857;-1,62908E+14;-3,11708E+14;-1457125;-1487875;-1,50508E+14
KIPAN83;KIPAN;-4297625;0.698857142857143;-1,84408E+14;-2,08308E+14;1995;-2,84058E+14;-0.358916666666667
KIPAN84;KIPAN;-3924875;0.577071428571428;-27165;-1,98342E+14;0.389625;-260825;-0.69425
KIPAN85;KIPAN;-226825;0.265785714285714;-1,62558E+14;-2,07833E+14;0.9185;-1,47471E+14;-0.2955
KIPAN86;KIPAN;-4210625;1,21014E+14;-2,11458E+14;-2,10283E+14;-0.098875;-3,07617E+14;-217525
KIPAN87;KIPAN;-4371375;1,32743E+14;-2,49183E+14;-1,34333E+14;-0.374625;-288475;-2,77867E+14
KIPAN88;KIPAN;-3757125;0.786214285714286;-3,31767E+14;-213925;-0.568142857142857;-2,03283E+14;-0.583416666666667
KIRP89;KIRP;-4122375;-0.387214285714286;-2,63083E+14;-2,55708E+14;-0.7635;0.19125;-1,18442E+14
KIRP90;KIRP;-41695;0.716642857142857;0.385583333333333;-455475;-186825;-312725;-11505
KIRP91;KIRP;-4356875;1369;-2,67558E+14;-421275;-0.521375;-2,65808E+14;-1,03058E+14
KIRP92;KIRP;-3895625;0.926714285714286;-2,86845E+14;-14125;-22192;-3,50767E+14;-1,12192E+14
KIRP93;KIRP;-4186125;-0.256642857142857;-28945;-2,72092E+14;0.486625;-3,03592E+14;-1,61892E+14
KIRP94;KIRP;-35735;0.579428571428571;-15515;-2,10842E+14;0.6075;-2,29458E+14;-0.814166666666667
KIRP95;KIRP;-3,75314E+14;1,22571E+14;-2,89155E+14;-2,56758E+14;0.249125;-2,74354E+14;-2,35658E+14
KIRP96;KIRP;-3765;0.977785714285714;-2,11808E+14;-1,76808E+14;-1486125;-2,30446E+14;-1755
KIRP97;KIRP;-42545;1,02007E+14;-2,15167E+14;-1,22508E+14;-0.573285714285714;-2,60457E+13;-1,26692E+14
KIRP98;KIRP;-0.463875;0.667142857142857;-1,62908E+14;-3,11708E+14;-1457125;-1487875;-1,50508E+14
KIRP99;KIRP;-4297625;0.698857142857143;-1,84408E+14;-2,08308E+14;1995;-2,84058E+14;-0.358916666666667
KIRP100;KIRP;-3924875;0.577071428571428;-27165;-1,98342E+14;0.389625;-260825;-0.69425
KIRP101;KIRP;-226825;0.265785714285714;-1,62558E+14;-2,07833E+14;0.9185;-1,47471E+14;-0.2955
KIRP102;KIRP;-4210625;1,21014E+14;-2,11458E+14;-2,10283E+14;-0.098875;-3,07617E+14;-217525
KIRP103;KIRP;-4371375;1,32743E+14;-2,49183E+14;-1,34333E+14;-0.374625;-288475;-2,77867E+14
KIRP104;KIRP;-3757125;0.786214285714286;-3,31767E+14;-213925;-0.568142857142857;-2,03283E+14;-0.583416666666667
UCEC105;UCEC;-4906125;0.731285714285714;0.13125;-312325;2064;-1,39317E+14;-0.215083333333333
UCEC106;UCEC;-5538;0.593416666666667;-2,51517E+14;-0.1515;14855;-1,6983E+14;-0.778833333333333
UCEC107;UCEC;-3301125;0.369357142857143;0.630333333333333;-2,42333E+14;2691625;-0.949875;-0.502166666666667
UCEC108;UCEC;-4,73257E+14;-0.739846153846154;0.150583333333333;2,58733E+14;4025625;-116725;-0.52325
UCEC109;UCEC;-47165;-1,34814E+14;125325;2,87608E+14;1276375;-3281875;-0.000916666666666668
UCEC110;UCEC;-4254375;0.382071428571429;-1,15508E+14;2,96908E+14;0.606875;-2,29896E+14;-0.39175
UCEC111;UCEC;-4042125;-0.668;-0.711416666666667;-1,47858E+14;-0.425625;-1,93904E+14;0.0188333333333333
UCEC112;UCEC;-4829375;-0.355142857142857;-0.795916666666667;33445;1636625;-25375;-0.747583333333333
UCEC113;UCEC;-4109875;-0.0284285714285714;0.0528333333333333;34725;2461;-3,07154E+14;-0.3685
UCEC114;UCEC;-5.05;1608;12245;4395;2740875;-3098125;-0.951916666666667
UCEC115;UCEC;-4330125;0.414857142857143;1,49617E+14;3,04067E+14;1553;-2,56854E+14;-0.689416666666667
UCEC116;UCEC;-3884125;-23445;-1,34517E+14;114075;221575;-1206375;0.19375
UCEC117;UCEC;-4085625;0.826285714285714;-0.6655;1823;22795;-2723875;-0.088
UCEC118;UCEC;-4227125;-0.8415;-2,58208E+14;-12995;-0.706375;-2254;-0.240583333333333
UCEC119;UCEC;-396375;1,10829E+14;-0.655833333333333;2,76383E+14;194075;-0.924041666666667;-0.684833333333333
UCEC120;UCEC;-180025;-1176;-21085;-0.37275;1991875;-20495;-11485
UCEC121;UCEC;-4159625;0.429285714285714;-1,73108E+14;0.062;1727625;-0.6165;-0.535416666666667
UCEC122;UCEC;-531375;0.1025;-2,23667E+14;-1,35392E+14;11305;0.648166666666667;-1105
UCEC123;UCEC;-5375625;0.375714285714286;-1,67817E+14;2,04717E+14;1905875;-3,03442E+14;-0.770833333333333
UCEC124;UCEC;-4279625;-0.649285714285714;-1,08133E+14;30475;1405;-1,32079E+14;-0.476833333333333
UCEC125;UCEC;0.44125;0.906142857142857;-1,27067E+14;2,85358E+14;2338875;-3,00754E+14;-1071
UCEC126;UCEC;-1805625;1068;-1,38792E+14;1,44367E+14;-0.442;-1,56154E+14;-1,14967E+14
UCEC127;UCEC;-4707625;-0.0847857142857142;0.05875;0.628833333333333;3335;-2084375;-1,19708E+14
UCEC128;UCEC;-3195625;-1,40517E+14;-2,85092E+14;0.826583333333333;1603125;-2.2;-1,32392E+14
UCEC129;UCEC;-401725;-0.0666428571428571;0.227916666666667;372975;337375;-2,13304E+14;0.275166666666667
UCEC130;UCEC;-3631125;0.729571428571429;-0.732666666666667;2,77517E+14;4028;-3,42742E+14;-0.46925
UCEC131;UCEC;-316625;-0.922285714285714;-0.619;2,79842E+14;2448;-3,06283E+14;-0.792833333333333
UCEC132;UCEC;-387875;0.565642857142857;-0.37375;4,06433E+14;267575;-1872875;-0.60175
UCEC133;UCEC;-5078375;-1,34608E+14;0.451166666666667;2,69833E+14;1779625;-1,77946E+14;-0.136416666666667
UCEC134;UCEC;-498025;0.739357142857143;-0.92225;2,69133E+14;12565;-1,62946E+14;-0.578916666666667
UCEC135;UCEC;-4027375;-0.0839285714285714;0.348166666666667;3,48117E+14;30055;-0.480583333333333;-0.32125
UCEC136;UCEC;-502075;1,30257E+14;0.131666666666667;4,13433E+14;2616125;-2,56179E+14;-0.764333333333334
UCEC137;UCEC;-5018625;16995;-0.063;4,22908E+14;21125;-2937375;-0.751083333333333
UCEC138;UCEC;-4181875;-1,24215E+14;-0.342;2,63492E+14;1930125;-1935;-0.642
UCEC139;UCEC;-456475;-14485;0.271916666666667;436875;2660875;-3,32254E+14;-0.686166666666667
UCEC140;UCEC;-38675;0.354357142857143;0.0793333333333333;2,04042E+14;3580625;-16035;0.029
UCEC141;UCEC;-5,27043E+14;1,15364E+14;1,59808E+14;3,52333E+14;3202;-3,14433E+14;-0.490833333333333
UCEC142;UCEC;-4315875;0.141357142857143;-1,06683E+14;3,06283E+14;1574;-2494625;-102625
UCEC143;UCEC;-3511125;-0.550071428571429;0.793666666666667;4,73692E+14;1335375;-2,39629E+14;-1,17733E+14
UCEC144;UCEC;-373125;-0.0362142857142858;0.466833333333333;2,40242E+14;2387375;-2277375;-0.78275
UCEC145;UCEC;-4.29;0.251857142857143;-0.581;4.25;-1056375;-2,23842E+14;-1,57467E+14
UCEC146;UCEC;-4638625;0.192714285714286;0.351333333333333;0.799083333333333;-0.406375;-1,20433E+14;-0.930583333333333
UCEC147;UCEC;-4092875;1,77943E+14;1,36708E+14;2013;13365;-2,83646E+14;-1,06167E+14
UCEC148;UCEC;-4575875;0.232357142857143;-1,51208E+14;0.2865;2296875;-2,82304E+14;-0.83375
UCEC149;UCEC;-5057375;0.844928571428571;-0.584666666666667;3,19867E+14;0.977875;-3377;-0.0111666666666666
UCEC150;UCEC;-4528375;0.0637692307692307;0.325416666666667;296525;0.626125;-2,43335E+14;0.10725
UCEC151;UCEC;-365625;-0.403142857142857;0.486166666666667;330925;1544625;-2,57121E+14;-1,09292E+14
UCEC152;UCEC;-3819875;0.752142857142857;-0.346083333333333;25045;1919875;-164775;-0.598166666666667
UCEC153;UCEC;-416625;0.298285714285714;0.81825;376775;3102625;-33205;-0.174666666666667
UCEC154;UCEC;-3.6;-1,10238E+14;0.564166666666667;4.11;426025;-2,15858E+14;-0.11525
UCEC155;UCEC;-4045625;-1,00121E+14;0.397416666666667;276925;213475;-2299625;-0.10025
UCEC156;UCEC;-4442125;0.645142857142857;0.465916666666667;3,41183E+14;304425;-2,80417E+14;-0.686083333333333
UCEC157;UCEC;-5177;1,18329E+14;0.23575;3,61942E+14;156575;-3,52446E+14;-0.809916666666667
UCEC158;UCEC;-181425;0.365357142857143;-0.52775;-2,55767E+14;111425;0.890166666666667;-0.993666666666667
